usedate	level	code	text
2003/01/01	kood	NCR99	Muu operatsioon küünarliigese piirkonna või küünarvarre tuumori korral
2003/01/01	kood	NCS09	Intsisioon ja nekrektoomia küünarvarre kõõluse infektsiooni korral
2003/01/01	kood	NCS19	Intsisioon ja nekrektoomia küünarliigese infektsiooni korral 
2003/01/01	kood	NCS29	Intsisioon ja nekrektoomia küünarliigese- või küünarvarreluu infektsiooni korral
2003/01/01	kood	NCS39	Intsisioon ja nekrektoomia küünarvarre kõõluse infektsiooni korral koos raviaine sisseviimisega infektsioonikoldesse
2003/01/01	kood	NCS49	Intsisioon ja nekrektoomia küünarliigese infektsiooni korral koos raviaine sisseviimisega infektsioonikoldesse
2003/01/01	kood	NCS59	Intsisioon ja nekrektoomia küünarliigese- või küünarvarreluu infektsiooni korral koos raviaine sisseviimisega infektsioonikoldesse
2003/01/01	kood	NCS99	Muu operatsioon küünarliigese või küünarvarre kõõluse, liigese või luu infektsiooni korral 
2003/01/01	kood	NCT19	Küünarliigese  redressioon
2003/01/01	kood	NCT39	Küünarliigese või küünarvarre deformatsiooni korrektsioon lihase, kõõluse või sidemega
2003/01/01	kood	NCT49	Küünarliigese või küünarvarre deformatsiooni korrektsioon välise või sisemise fiksatsiooniga
2003/01/01	kood	NCT99	Muu operatsioon küünarliigesel või küünarvarrel
2003/01/01	kood	NCU00	"Osalise proteesi eemaldamine küünarliigesest; kõik osad"
2003/01/01	kood	NCU01	"Osalise proteesi eemaldamine küünarliigesest; üks osa  - proksimaalne "
2003/01/01	kood	NCU02	"Osalise proteesi eemaldamine küünarliigesest; üks osa - distaalne "
2003/01/01	kood	NCU03	"Osalise proteesi eemaldamine küünarliigesest; üks osa - muu"
2003/01/01	kood	NCU04	"Osalise proteesi eemaldamine küünarliigesest; kaks distaalset osa või kaks proksimaalset ja üks distaalne osa"
2003/01/01	kood	NCU09	"Osalise proteesi eemaldamine küünarliigesest; muu või määratlemata"
2003/01/01	kood	NCU10	"Totaalse proteesi eemaldamine küünarliigesest; kõik osad"
2003/01/01	kood	NCU11	"Totaalse proteesi eemaldamine küünarliigesest; üks osa  - proksimaalne "
2003/01/01	kood	NCU12	"Totaalse proteesi eemaldamine küünarliigesest; üks osa - distaalne "
2003/01/01	kood	NCU13	"Totaalse proteesi eemaldamine küünarliigesest; üks osa - muu"
2003/01/01	kood	NCU14	"Totaalse proteesi eemaldamine küünarliigesest; kaks distaalset osa või kaks proksimaalset ja üks distaalne osa"
2003/01/01	kood	NCU19	"Totaalse proteesi eemaldamine küünarliigesest; muu või määratlemata"
2003/01/01	kood	NCU39	Välise fiksatsioonivahendi eemaldamine küünarliigese piirkonnast või küünarvarrelt
2003/01/01	kood	NCU49	Sisemise fiksatsioonivahendi eemaldamine küünarliigese piirkonnast või küünarvarrelt
2003/01/01	kood	NCU69	Proteessideme eemaldamine küünarliigese piirkonnast või küünarvarrelt
2003/01/01	kood	NCU89	Terapeutilise implantaadi eemaldamine küünarliigese piirkonnast või küünarvarrelt infektsiooni ravi korral
2003/01/01	kood	NCU99	Muu implantaadi eemaldamine küünarliigese piirkonnast või küünarvarrelt
2003/01/01	kood	NCW49	Haava dehistsentsi korrektsioon küünarliigese või küünarvarre kirurgias
2003/01/01	kood	NCW59	Kordusoperatsioon pindmise infektsiooni korral küünarliigese või küünarvarre kirurgias
2003/01/01	kood	NCW69	Kordusoperatsioon süvainfektsiooni korral küünarliigese või küünarvarre kirurgias
2003/01/01	kood	NCW79	Kordusoperatsioon pindmise verejooksu korral küünarliigese või küünarvarre kirurgias
2003/01/01	kood	NCW89	Kordusoperatsioon sisemise verejooksu korral küünarliigese või küünarvarre kirurgias
2003/01/01	kood	NCW99	Muu kordusoperatsioon küünarliigese või küünarvarre kirurgias
2003/01/01	kood	NDA00	"Randme või labakäe pehme koe eksploratsioon; perkutaanne"
2003/01/01	kood	NDA01	"Randme või labakäe pehme koe eksploratsioon; artroskoopiline"
2003/01/01	kood	NDA02	"Randme või labakäe pehme koe eksploratsioon; lahtine"
2003/01/01	kood	NDA09	"Randme või labakäe pehme koe eksploratsioon; määratlemata"
2003/01/01	kood	NDA10	"Randmeliigese või labakäeliigese eksploratsioon; perkutaanne"
2003/01/01	kood	NDA11	"Randmeliigese või labakäeliigese eksploratsioon; artroskoopiline"
2003/01/01	kood	NDA12	"Randmeliigese või labakäeliigese eksploratsioon; lahtine"
2003/01/01	kood	NDA19	"Randmeliigese või labakäeliigese eksploratsioon; määratlemata"
2003/01/01	kood	NDA20	"Randme- või labakäe pehme koe või liigese biopsia; perkutaanne"
2003/01/01	kood	NDA21	"Randme- või labakäe pehme koe või liigese biopsia; artroskoopiline"
2003/01/01	kood	NDA22	"Randme- või labakäe pehme koe või liigese biopsia; lahtine"
2003/01/01	kood	NDA29	"Randme- või labakäe pehme koe või liigese biopsia; määratlemata"
2003/01/01	kood	NDA30	"Randmeliigest moodustavate luude või labakäeluu biopsia; perkutaanne"
2003/01/01	kood	NDA31	"Randmeliigest moodustavate luude või labakäeluu biopsia; artroskoopiline"
2003/01/01	kood	NDA32	"Randmeliigest moodustavate luude või labakäeluu biopsia; lahtine"
2003/01/01	kood	NDA39	"Randmeliigest moodustavate luude või labakäeluu biopsia; määratlemata"
2003/01/01	kood	NDB00	"Randmeliigese esmane proteesimine osalise proteesiga ilma tsemendita; kõik osad"
2003/01/01	kood	NDB01	"Randmeliigese esmane proteesimine osalise proteesiga ilma tsemendita; üks osa  - proksimaalne "
2003/01/01	kood	NDB02	"Randmeliigese esmane proteesimine osalise proteesiga ilma tsemendita; üks osa - distaalne "
2003/01/01	kood	NDB03	"Randmeliigese esmane proteesimine osalise proteesiga ilma tsemendita; üks osa - muu"
2003/01/01	kood	NDB09	"Randmeliigese esmane proteesimine osalise proteesiga ilma tsemendita; muu või määratlemata"
2003/01/01	kood	NDB10	"Randmeliigese esmane proteesimine osalise proteesiga kasutades tsementi; kõik osad"
2003/01/01	kood	NDB11	"Randmeliigese esmane proteesimine osalise proteesiga kasutades tsementi; üks osa  - proksimaalne "
2003/01/01	kood	NDB12	"Randmeliigese esmane proteesimine osalise proteesiga kasutades tsementi; üks osa - distaalne "
2003/01/01	kood	NDB13	"Randmeliigese esmane proteesimine osalise proteesiga kasutades tsementi; üks osa - muu"
2003/01/01	kood	NDB19	"Randmeliigese esmane proteesimine osalise proteesiga kasutades tsementi; muu või määratlemata"
2003/01/01	kood	NDB20	"Randmeliigese esmane proteesimine totaalse proteesiga ilma tsemendita; kõik osad"
2003/01/01	kood	NDB21	"Randmeliigese esmane proteesimine totaalse proteesiga ilma tsemendita; üks osa  - proksimaalne "
2003/01/01	kood	NDB22	"Randmeliigese esmane proteesimine totaalse proteesiga ilma tsemendita; üks osa - distaalne "
2003/01/01	kood	NDB23	"Randmeliigese esmane proteesimine totaalse proteesiga ilma tsemendita; üks osa - muu"
2003/01/01	kood	NDB29	"Randmeliigese esmane proteesimine totaalse proteesiga ilma tsemendita; muu või määratlemata"
2003/01/01	kood	NDB30	"Randmeliigese esmane proteesimine totaalse proteesiga hübriid-meetodil; kõik osad"
2003/01/01	kood	NDB31	"Randmeliigese esmane proteesimine totaalse proteesiga hübriid-meetodil; üks osa  - proksimaalne "
2003/01/01	kood	NDB32	"Randmeliigese esmane proteesimine totaalse proteesiga hübriid-meetodil; üks osa - distaalne "
2003/01/01	kood	NDB33	"Randmeliigese esmane proteesimine totaalse proteesiga hübriid-meetodil; üks osa - muu"
2003/01/01	kood	NDB39	"Randmeliigese esmane proteesimine totaalse proteesiga hübriid-meetodil; muu või määratlemata"
2003/01/01	kood	NDB40	"Randmeliigese esmane proteesimine totaalse proteesiga kasutades tsementi; kõik osad"
2003/01/01	kood	NDB41	"Randmeliigese esmane proteesimine totaalse proteesiga kasutades tsementi; üks osa  - proksimaalne "
2003/01/01	kood	NDB42	"Randmeliigese esmane proteesimine totaalse proteesiga kasutades tsementi; üks osa - distaalne "
2003/01/01	kood	NDB43	"Randmeliigese esmane proteesimine totaalse proteesiga kasutades tsementi; üks osa - muu"
2003/01/01	kood	NDB49	"Randmeliigese esmane proteesimine totaalse proteesiga kasutades tsementi; muu või määratlemata"
2003/01/01	kood	NDB50	"Randmeliigese esmane interpositsiooni proteesimine; kõik osad"
2003/01/01	kood	NDB51	"Randmeliigese esmane interpositsiooni proteesimine; üks osa  - proksimaalne "
2003/01/01	kood	NDB52	"Randmeliigese esmane interpositsiooni proteesimine; üks osa - distaalne "
2003/01/01	kood	NDB53	"Randmeliigese esmane interpositsiooni proteesimine; üks osa - muu"
2003/01/01	kood	NDB59	"Randmeliigese esmane interpositsiooni proteesimine; muu või määratlemata"
2003/01/01	kood	NDB80	"Sõrme- või kämblaliigese esmane proteesimine; kõik osad"
2003/01/01	kood	NDB81	"Sõrme- või kämblaliigese esmane proteesimine; üks osa  - proksimaalne "
2003/01/01	kood	NDB82	"Sõrme- või kämblaliigese esmane proteesimine; üks osa - distaalne "
2003/01/01	kood	NDB83	"Sõrme- või kämblaliigese esmane proteesimine; üks osa - muu"
2003/01/01	kood	NDB89	"Sõrme- või kämblaliigese esmane proteesimine; muu või määratlemata"
2003/01/01	kood	NDB99	Randme- või labakäeliigese muu esmane proteesimine
2003/01/01	kood	NDC00	"Randmeliigese teisene proteesimine osalise proteesiga ilma tsemendita; kõik osad"
2003/01/01	kood	NDC01	"Randmeliigese teisene proteesimine osalise proteesiga ilma tsemendita; üks osa - proksimaalne "
2003/01/01	kood	NDC02	"Randmeliigese teisene proteesimine osalise proteesiga ilma tsemendita; üks osa - distaalne "
2003/01/01	kood	NDC03	"Randmeliigese teisene proteesimine osalise proteesiga ilma tsemendita; üks osa - muu"
2003/01/01	kood	NDC09	"Randmeliigese teisene proteesimine osalise proteesiga ilma tsemendita; muu või määratlemata"
2003/01/01	kood	NDC10	"Randmeliigese teisene proteesimine osalise proteesiga kasutades tsementi; kõik osad"
2003/01/01	kood	NDC11	"Randmeliigese teisene proteesimine osalise proteesiga kasutades tsementi; üks osa - proksimaalne "
2003/01/01	kood	NDC12	"Randmeliigese teisene proteesimine osalise proteesiga kasutades tsementi; üks osa - distaalne "
2003/01/01	kood	NDC13	"Randmeliigese teisene proteesimine osalise proteesiga kasutades tsementi; üks osa - muu"
2003/01/01	kood	NDC19	"Randmeliigese teisene proteesimine osalise proteesiga kasutades tsementi; muu või määratlemata"
2003/01/01	kood	NDC20	"Randmeliigese teisene proteesimine totaalse proteesiga ilma tsemendita; kõik osad"
2003/01/01	kood	NDC21	"Randmeliigese teisene proteesimine totaalse proteesiga ilma tsemendita; üks osa - proksimaalne "
2003/01/01	kood	NDC22	"Randmeliigese teisene proteesimine totaalse proteesiga ilma tsemendita; üks osa - distaalne "
2003/01/01	kood	NDC23	"Randmeliigese teisene proteesimine totaalse proteesiga ilma tsemendita; üks osa - muu"
2003/01/01	kood	NDC29	"Randmeliigese teisene proteesimine totaalse proteesiga ilma tsemendita; muu või määratlemata"
2003/01/01	kood	NDC30	"Randmeliigese teisene proteesimine totaalse proteesiga hübriid-meetodil; kõik osad"
2003/01/01	kood	NDC31	"Randmeliigese teisene proteesimine totaalse proteesiga hübriid-meetodil; üks osa - proksimaalne "
2003/01/01	kood	NDC32	"Randmeliigese teisene proteesimine totaalse proteesiga hübriid-meetodil; üks osa - distaalne "
2003/01/01	kood	NDC33	"Randmeliigese teisene proteesimine totaalse proteesiga hübriid-meetodil; üks osa - muu"
2003/01/01	kood	NDC39	"Randmeliigese teisene proteesimine totaalse proteesiga hübriid-meetodil; muu või määratlemata"
2003/01/01	kood	NDC40	"Randmeliigese teisene proteesimine totaalse proteesiga kasutades tsementi; kõik osad"
2003/01/01	kood	NDC41	"Randmeliigese teisene proteesimine totaalse proteesiga kasutades tsementi; üks osa - proksimaalne "
2003/01/01	kood	NDC42	"Randmeliigese teisene proteesimine totaalse proteesiga kasutades tsementi; üks osa - distaalne "
2003/01/01	kood	NDC43	"Randmeliigese teisene proteesimine totaalse proteesiga kasutades tsementi; üks osa - muu"
2003/01/01	kood	NDC49	"Randmeliigese teisene proteesimine totaalse proteesiga kasutades tsementi; muu või määratlemata"
2003/01/01	kood	NDC50	"Randmeliigese teisene interpositsiooni proteesimine; kõik osad"
2003/01/01	kood	NDC51	"Randmeliigese teisene interpositsiooni proteesimine; üks osa - proksimaalne "
2003/01/01	kood	NDC52	"Randmeliigese teisene interpositsiooni proteesimine; üks osa - distaalne "
2003/01/01	kood	NDC53	"Randmeliigese teisene interpositsiooni proteesimine; üks osa - muu"
2003/01/01	kood	NDC59	"Randmeliigese teisene interpositsiooni proteesimine; muu või määratlemata"
2003/01/01	kood	NDC80	"Sõrme- või kämblaliigese teisene proteesimine; kõik osad"
2003/01/01	kood	NDC81	"Sõrme- või kämblaliigese teisene proteesimine; üks osa - proksimaalne "
2003/01/01	kood	NDC82	"Sõrme- või kämblaliigese teisene proteesimine; üks osa - distaalne "
2003/01/01	kood	NDC83	"Sõrme- või kämblaliigese teisene proteesimine; üks osa - muu"
2003/01/01	kood	NDC89	"Sõrme- või kämblaliigese teisene proteesimine; muu või määratlemata"
2003/01/01	kood	NDC99	Randme- või labakäeliigese muu teisene proteesimine
2003/01/01	kood	NDE01	"Randme- või labakäeliigese kapsli intsisioon või suturatsioon; artroskoopiline"
2003/01/01	kood	NDE02	"Randme- või labakäeliigese kapsli intsisioon või suturatsioon; lahtine"
2003/01/01	kood	NDE09	"Randme- või labakäeliigese kapsli intsisioon või suturatsioon; määratlemata"
2003/01/01	kood	NDE11	"Randme- või labakäeliigese sideme transtsisioon või ekstsisioon; artroskoopiline"
2003/01/01	kood	NDE12	"Randme- või labakäeliigese sideme transtsisioon või ekstsisioon; lahtine"
2003/01/01	kood	NDE19	"Randme- või labakäeliigese sideme transtsisioon või ekstsisioon; määratlemata"
2003/01/01	kood	NDE21	"Randme- või labakäeliigese sideme suturatsioon või tagasikinnitamine; artroskoopiline"
2003/01/01	kood	NDE22	"Randme- või labakäeliigese sideme suturatsioon või tagasikinnitamine; lahtine"
2003/01/01	kood	NDE29	"Randme- või labakäeliigese sideme suturatsioon või tagasikinnitamine; määratlemata"
2003/01/01	kood	NDE31	"Randme- või labakäeliigese sideme transpositsioon; artroskoopiline"
2003/01/01	kood	NDE32	"Randme- või labakäeliigese sideme transpositsioon; lahtine"
2003/01/01	kood	NDE39	"Randme- või labakäeliigese sideme transpositsioon; määratlemata"
2003/01/01	kood	NDE41	"Randme- või labakäeliigese sideme plastiline korrektsioon ilma proteesimaterjali kasutamiseta; artroskoopiline"
2003/01/01	kood	NDE42	"Randme- või labakäeliigese sideme plastiline korrektsioon ilma proteesimaterjali kasutamiseta; lahtine"
2003/01/01	kood	NDE49	"Randme- või labakäeliigese sideme plastiline korrektsioon ilma proteesimaterjali kasutamiseta; määratlemata"
2003/01/01	kood	NDE51	"Randme- või labakäeliigese sideme plastiline korrektsioon proteesimaterjali kasutamisega; artroskoopiline"
2003/01/01	kood	NDE52	"Randme- või labakäeliigese sideme plastiline korrektsioon proteesimaterjali kasutamisega; lahtine"
2003/01/01	kood	NDE59	"Randme- või labakäeliigese sideme plastiline korrektsioon proteesimaterjali kasutamisega; määratlemata"
2003/01/01	kood	NDE91	"Muu operatsioon randme- või labakäeliigese kapslil või sidemel; artroskoopiline"
2003/01/01	kood	NDE92	"Muu operatsioon randme- või labakäeliigese kapslil või sidemel; lahtine"
2003/01/01	kood	NDE99	"Muu operatsioon randme- või labakäeliigese kapslil või sidemel; määratlemata"
2003/01/01	kood	NDF01	"Randme- või labakäeliigese totaalne sünovektoomia; artroskoopiline"
2003/01/01	kood	NDF02	"Randme- või labakäeliigese totaalne sünovektoomia; lahtine"
2003/01/01	kood	NDF09	"Randme- või labakäeliigese totaalne sünovektoomia; määratlemata"
2003/01/01	kood	NDF11	"Randme- või labakäeliigese osaline sünovektoomia; artroskoopiline"
2003/01/01	kood	NDF12	"Randme- või labakäeliigese osaline sünovektoomia; lahtine"
2003/01/01	kood	NDF19	"Randme- või labakäeliigese osaline sünovektoomia; määratlemata"
2003/01/01	kood	NDF21	"Randme- või labakäeliigese liigespinna fragmendi fiksatsioon; artroskoopiline"
2003/01/01	kood	NDF22	"Randme- või labakäeliigese liigespinna fragmendi fiksatsioon; lahtine"
2003/01/01	kood	NDF29	"Randme- või labakäeliigese liigespinna fragmendi fiksatsioon; määratlemata"
2003/01/01	kood	NDF31	"Randme- või labakäeliigese kõhre osaline ekstsisioon; artroskoopiline"
2003/01/01	kood	NDF32	"Randme- või labakäeliigese kõhre osaline ekstsisioon; lahtine"
2003/01/01	kood	NDF39	"Randme- või labakäeliigese kõhre osaline ekstsisioon; määratlemata"
2003/01/01	kood	NDF91	"Muu operatsioon randme- või labakäeliigese sünoviaalmembraanil  või liigespinnal; artroskoopiline"
2003/01/01	kood	NDF92	"Muu operatsioon randme- või labakäeliigese sünoviaalmembraanil  või liigespinnal; lahtine"
2003/01/01	kood	NDF99	"Muu operatsioon randme- või labakäeliigese sünoviaalmembraanil  või liigespinnal; määratlemata"
2003/01/01	kood	NDG00	"Randme- või labakäeliigese ekstsisiooni artroplastika; radiokarpaalliiges"
2003/01/01	kood	NDG01	"Randme- või labakäeliigese ekstsisiooni artroplastika; interkarpaalliiges"
2003/01/01	kood	NDG02	"Randme- või labakäeliigese ekstsisiooni artroplastika; esimene karpometakarpaalliiges"
2003/01/01	kood	NDG03	"Randme- või labakäeliigese ekstsisiooni artroplastika; muu karpometakarpaalliiges"
2003/01/01	kood	NDG04	"Randme- või labakäeliigese ekstsisiooni artroplastika; esimene metakarpofalangeaalliiges"
2003/01/01	kood	NDG05	"Randme- või labakäeliigese ekstsisiooni artroplastika; muu metakarpofalangeaalliiges"
2003/01/01	kood	NDG06	"Randme- või labakäeliigese ekstsisiooni artroplastika; interfalangeaalliiges"
2003/01/01	kood	NDG07	"Randme- või labakäeliigese ekstsisiooni artroplastika; muu labakäeliiges"
2003/01/01	kood	NDG10	"Randme- või labakäeliigese interpositsiooni artroplastika; radiokarpaalliiges"
2003/01/01	kood	NDG11	"Randme- või labakäeliigese interpositsiooni artroplastika; interkarpaalliiges"
2003/01/01	kood	NDG12	"Randme- või labakäeliigese interpositsiooni artroplastika; esimene karpometakarpaalliiges"
2003/01/01	kood	NDG13	"Randme- või labakäeliigese interpositsiooni artroplastika; muu karpometakarpaalliiges"
2003/01/01	kood	NDG14	"Randme- või labakäeliigese interpositsiooni artroplastika; esimene metakarpofalangeaalliiges"
