7408	codes in current filter							
Code	Text	1.	2.	3.	4.	5.	6.	7.
NFR29	Vid eksisjon av bløtdelstumor i hofte eller lår	N	F	R	2	9		
NFR39	Kompartmentell eksisjon av bløtdelstumor i hofte eller lår	N	F	R	3	9		
NFR49	Reseksjon av bein- eller brusktumor i hofteledd eller femur	N	F	R	4	9		
NFR59	Marginal eksisjon av bein- eller brusktumor i hofteledd eller femur	N	F	R	5	9		
NFR69	Vid eksisjon av bein- eller brusktumor i hofteledd eller femur	N	F	R	6	9		
NFR79	Kompartmentell eksisjon av bein- eller brusktumor i hofteledd eller femur	N	F	R	7	9		
NFR99	Annen operasjon for tumor i hofte eller lår	N	F	R	9	9		
NFS19	Incisjon og revisjon ved infeksjon i hofteledd	N	F	S	1	9		
NFS29	Incisjon og revisjon ved infeksjon i femur	N	F	S	2	9		
NFS49	Incisjon og revisjon med innlegging av terapeutisk substans ved infeksjon i hofteledd	N	F	S	4	9		
NFS59	Incisjon og revisjon med innlegging av terapeutisk substans ved infeksjon i femur	N	F	S	5	9		
NFS99	Annen operasjon for infeksjon i sene, ledd eller bein i hofte eller lår	N	F	S	9	9		
NFT09	Fjerning av fremmedlegeme fra vev i hofte eller lår	N	F	T	0	9		
NFT19	Mobilisering av hofteledd	N	F	T	1	9		
NFT39	Korreksjon av deformitet i hofteledd eller femur med muskel, sene eller ligament	N	F	T	3	9		
NFT49	Korreksjon av deformitet i hofteledd eller femur med ekstern eller intern fiksasjon	N	F	T	4	9		
NFT99	Annen operasjon på hofte eller lår	N	F	T	9	9		
NFU01	Fjerning av proksimal delprotese fra hofteledd	N	F	U	0	1		
NFU02	Fjerning av distal delprotese fra hofteledd	N	F	U	0	2		
NFU03	Fjerning av annen delprotese fra hofteledd	N	F	U	0	3		
NFU10	Fjerning av totalprotese fra hofteledd	N	F	U	1	0		
NFU11	Fjerning av proksimal del av totalprotese fra hofteledd	N	F	U	1	1		
NFU12	Fjerning av distal del av totalprotese fra hofteledd	N	F	U	1	2		
NFU13	Fjerning av annen del av totalprotese fra hofteledd	N	F	U	1	3		
NFU14	Fjerning av mer enn en del av totalprotese fra hofteledd	N	F	U	1	4		
NFU39	Fjerning av eksternt fiksasjonsutstyr fra femur	N	F	U	3	9		
NFU49	Fjerning av osteosyntesemateriale fra femur	N	F	U	4	9		
NFU89	Fjerning av terapeutisk substans etter infeksjonsbehandling i hofte eller femur	N	F	U	8	9		
NFU99	Fjerning av annet implantat fra hofteledd eller femur	N	F	U	9	9		
NFW49	Reoperasjon for sårruptur i hofte eller lår	N	F	W	4	9		
NFW59	Reoperasjon for overfladisk infeksjon i hofte eller lår	N	F	W	5	9		
NFW69	Reoperasjon for dyp infeksjon i hofte eller lår	N	F	W	6	9		
NFW79	Reoperasjon for overfladisk blødning i hofte eller lår	N	F	W	7	9		
NFW89	Reoperasjon for dyp blødning i hofte eller lår	N	F	W	8	9		
NFW99	Annen reoperasjon på hofte eller lår	N	F	W	9	9		
NGA00	Perkutan eksplorasjon av bløtdeler i kne eller legg	N	G	A	0	0		
NGA02	Åpen eksplorasjon av bløtdeler i kne eller legg	N	G	A	0	2		
NGA10	Perkutan eksplorasjon av kneledd	N	G	A	1	0		
NGA11	Artroskopi i kneledd	N	G	A	1	1		
NGA12	Artrotomi i kneledd	N	G	A	1	2		
NGA20	Perkutan biopsi av bløtdeler eller ledd i kne eller legg	N	G	A	2	0		
NGA21	Endoskopisk biopsi av bløtdeler eller ledd i kne eller legg	N	G	A	2	1		
NGA22	Åpen biopsi av bløtdeler eller ledd i kne eller legg	N	G	A	2	2		
NGA30	Perkutan biopsi av bein i kne eller legg	N	G	A	3	0		
NGA32	Åpen biopsi av bein i kne eller legg	N	G	A	3	2		
NGB01	Implantasjon av medial primær delprotese i kneledd uten sement	N	G	B	0	1		
NGB02	Implantasjon av lateral primær delprotese i kneledd uten sement	N	G	B	0	2		
NGB03	Implantasjon av patellofemoral primær delprotese uten sement	N	G	B	0	3		
NGB04	Implantasjon av flere primære delprotesekomponenter i kneledd uten sement	N	G	B	0	4		
NGB11	Implantasjon av medial primær delprotese i kneledd med sement	N	G	B	1	1		
NGB12	Implantasjon av lateral primær delprotese i kneledd med sement	N	G	B	1	2		
NGB13	Implantasjon av patellofemoral primær delprotese med sement	N	G	B	1	3		
NGB14	Implantasjon av flere primære delprotesekomponenter i kneledd med sement	N	G	B	1	4		
NGB20	Implantasjon av primær totalprotese i kneledd uten sement	N	G	B	2	0		
NGB30	Implantasjon av primær totalprotese i kneledd med hybrid teknikk	N	G	B	3	0		
NGB40	Implantasjon av primær totalprotese i kneledd med sement	N	G	B	4	0		
NGB59	Implantasjon av primær interposisjonsprotese i kneledd	N	G	B	5	9		
NGB99	Annen implantasjon av primær protese i kneledd	N	G	B	9	9		
NGC01	Implantasjon av medial sekundær delprotese i kneledd uten sement	N	G	C	0	1		
NGC02	Implantasjon av lateral sekundær delprotese i kneledd uten sement	N	G	C	0	2		
NGC03	Implantasjon av patellofemoral sekundær delprotese i kneledd uten sement	N	G	C	0	3		
NGC04	Implantasjon av flere sekundære delprotesekomponenter i kneledd uten sement	N	G	C	0	4		
NGC11	Implantasjon av medial sekundær delprotese i kneledd med sement	N	G	C	1	1		
NGC12	Implantasjon av lateral sekundær delprotese i kneledd med sement	N	G	C	1	2		
NGC13	Implantasjon av patellofemoral sekundær delprotese i kneledd med sement	N	G	C	1	3		
NGC14	Implantasjon av flere sekundære delprotesekomponenter i kneledd med sement	N	G	C	1	4		
NGC20	Implantasjon av sekundær totalprotese i kneledd uten sement	N	G	C	2	0		
NGC21	Implantasjon av medial sekundær totalprotesekomponent i kneledd uten sement	N	G	C	2	1		
NGC22	Implantasjon av lateral sekundær totalprotesekomponent i kneledd uten sement	N	G	C	2	2		
NGC23	Implantasjon av patellofemoral sekundær totalprotesekomponent i kneledd uten sement	N	G	C	2	3		
NGC24	Implantasjon av flere sekundære totalprotesekomponenter i kneledd uten sement	N	G	C	2	4		
NGC30	Implantasjon av sekundær totalprotese i kneledd med hybrid teknikk	N	G	C	3	0		
NGC31	Implantasjon av medial sekundær totalprotesekomponent i kneledd med hybrid teknikk	N	G	C	3	1		
NGC32	Implantasjon av lateral sekundær totalprotesekomponent i kneledd med hybrid teknikk	N	G	C	3	2		
NGC33	Implantasjon av patellofemoral sekundær totalprotesekomponent i kneledd med hybrid teknikk	N	G	C	3	3		
NGC34	Implantasjon av flere sekundære totalprotesekomponenter i kneledd med hybrid teknikk	N	G	C	3	4		
NGC40	Implantasjon av sekundær totalprotese i kneledd med sement	N	G	C	4	0		
NGC41	Implantasjon av medial sekundær totalprotesekomponent i kneledd med sement	N	G	C	4	1		
NGC42	Implantasjon av lateral sekundær totalprotesekomponent i kneledd med sement	N	G	C	4	2		
NGC43	Implantasjon av patellofemoral sekundær totalprotesekomponent i kneledd med sement	N	G	C	4	3		
NGC44	Implantasjon av flere sekundære totalprotesekomponenter i kneledd med sement	N	G	C	4	4		
NGC59	Implantasjon av sekundær interposisjonsprotese i kneledd	N	G	C	5	9		
NGC99	Annen implantasjon av sekundær protese i kneledd	N	G	C	9	9		
NGD01	Endoskopisk meniskektomi	N	G	D	0	1		
NGD02	Åpen meniskektomi	N	G	D	0	2		
NGD11	Endoskopisk meniskreseksjon	N	G	D	1	1		
NGD12	Åpen meniskreseksjon	N	G	D	1	2		
NGD21	Endoskopisk reinserering av menisk	N	G	D	2	1		
NGD22	Åpen reinserering av menisk	N	G	D	2	2		
NGD91	Annen endoskopisk operasjon på menisk	N	G	D	9	1		
NGD92	Annen åpen operasjon på menisk	N	G	D	9	2		
NGE09	Incisjon eller sutur av leddkapsel i kne	N	G	E	0	9		
NGE11	Åpen deling eller eksisjon av fremre korsbånd	N	G	E	1	1		
NGE12	Åpen deling eller eksisjon av bakre korsbånd	N	G	E	1	2		
NGE13	Deling eller eksisjon av mediale kollateralligament i kne	N	G	E	1	3		
NGE14	Deling eller eksisjon av laterale kollateralligament i kne	N	G	E	1	4		
NGE15	Endoskopisk deling eller eksisjon av fremre korsbånd	N	G	E	1	5		
NGE16	Endoskopisk deling eller eksisjon av bakre korsbånd	N	G	E	1	6		
NGE21	Åpen sutur eller reinserering av fremre korsbånd	N	G	E	2	1		
NGE22	Åpen sutur eller reinserering av bakre korsbånd	N	G	E	2	2		
NGE23	Sutur eller reinserering av mediale kollateralligament i kne	N	G	E	2	3		
NGE24	Sutur eller reinserering av laterale kollateralligament i kne	N	G	E	2	4		
NGE25	Endoskopisk sutur eller reinserering av fremre korsbånd	N	G	E	2	5		
NGE26	Endoskopisk sutur eller reinserering av bakre korsbånd	N	G	E	2	6		
NGE31	Åpen transposisjon av fremre korsbånd	N	G	E	3	1		
NGE32	Åpen transposisjon av bakre korsbånd	N	G	E	3	2		
NGE33	Transposisjon av mediale kollateralligament i kne	N	G	E	3	3		
NGE34	Transposisjon av laterale kollateralligament i kne	N	G	E	3	4		
NGE35	Endoskopisk transposisjon av fremre korsbånd	N	G	E	3	5		
NGE36	Endoskopisk transposisjon av bakre korsbånd	N	G	E	3	6		
NGE41	Åpen rekonstruksjon av fremre korsbånd uten protesemateriale	N	G	E	4	1		
NGE42	Åpen rekonstruksjon av bakre korsbånd uten protesemateriale	N	G	E	4	2		
NGE43	Rekonstruksjon av mediale kollateralligament i kne uten protesemateriale	N	G	E	4	3		
NGE44	Rekonstruksjon av laterale kollateralligament i kne uten protesemateriale	N	G	E	4	4		
NGE45	Endoskopisk rekonstruksjon av fremre korsbånd uten protesemateriale	N	G	E	4	5		
NGE46	Endoskopisk rekonstruksjon av bakre korsbånd uten protesemateriale	N	G	E	4	6		
NGE51	Åpen rekonstruksjon av fremre korsbånd med protesemateriale	N	G	E	5	1		
NGE52	Åpen rekonstruksjon av bakre korsbånd med protesemateriale	N	G	E	5	2		
NGE53	Rekonstruksjon av mediale kollateralligament i kne med protesemateriale	N	G	E	5	3		
NGE54	Rekonstruksjon av laterale kollateralligament i kne med protesemateriale	N	G	E	5	4		
NGE55	Endoskopisk rekonstruksjon av fremre korsbånd med protesemateriale	N	G	E	5	5		
NGE56	Endoskopisk rekonstruksjon av bakre korsbånd med protesemateriale	N	G	E	5	6		
NGE91	Annen åpen operasjon på fremre korsbånd	N	G	E	9	1		
NGE92	Annen åpen operasjon på bakre korsbånd	N	G	E	9	2		
NGE93	Annen operasjon på mediale kollateralligament i kne	N	G	E	9	3		
NGE94	Annen operasjon på laterale kollateralligament i kne	N	G	E	9	4		
NGE95	Annen endoskopisk operasjon på fremre korsbånd	N	G	E	9	5		
NGE96	Annen endoskopisk operasjon på bakre korsbånd	N	G	E	9	6		
NGF01	Endoskopisk total synovektomi i kne	N	G	F	0	1		
NGF02	Åpen total synovektomi i kne	N	G	F	0	2		
NGF11	Endoskopisk partiell synovektomi i kne	N	G	F	1	1		
NGF12	Åpen partiell synovektomi i kne	N	G	F	1	2		
NGF21	Endoskopisk fiksasjon av leddflatefragment i kne	N	G	F	2	1		
NGF22	Åpen fiksasjon av leddflatefragment i kne	N	G	F	2	2		
NGF31	Endoskopisk reseksjon av leddbrusk i kne	N	G	F	3	1		
NGF32	Åpen reseksjon av leddbrusk i kne	N	G	F	3	2		
NGF91	Annen endoskopisk operasjon på synovialhinne eller leddflate i kne	N	G	F	9	1		
NGF92	Annen åpen operasjon på synovialhinne eller leddflate i kne	N	G	F	9	2		
NGG09	Eksisjonsartroplastikk i kne	N	G	G	0	9		
NGG19	Interposisjonsartroplastikk i kne	N	G	G	1	9		
NGG29	Annen artroplastikk uten protese i kne	N	G	G	2	9		
NGG39	Artrodese av kneledd uten fiksasjon	N	G	G	3	9		
NGG49	Artrodese av kneledd med intern fiksasjon	N	G	G	4	9		
NGG59	Artrodese av kneledd med ekstern fiksasjon	N	G	G	5	9		
NGG99	Annen eksisjon, rekonstruksjon eller artrodese av kneledd	N	G	G	9	9		
NGH00	Lukket reposisjon av kneleddsluksasjon	N	G	H	0	0		
NGH02	Åpen reposisjon av kneleddsluksasjon	N	G	H	0	2		
NGH10	Lukket reposisjon av patellaluksasjon	N	G	H	1	0		
NGH12	Åpen reposisjon av patellaluksasjon	N	G	H	1	2		
NGH20	Lukket reposisjon av proteseluksasjon i kne	N	G	H	2	0		
NGH21	Endoskopisk reposisjon av proteseluksasjon i kne	N	G	H	2	1		
NGH22	Åpen reposisjon av proteseluksasjon i kne	N	G	H	2	2		
NGH31	Endoskopisk adheranseløsning i kneledd	N	G	H	3	1		
NGH32	Åpen adheranseløsning i kneledd	N	G	H	3	2		
NGH41	Endoskopisk fjerning av fremmed eller fritt legeme fra kneledd	N	G	H	4	1		
NGH42	Åpen fjerning av fremmed eller fritt legeme fra kneledd	N	G	H	4	2		
NGH51	Endoskopisk eksisjon av intraartikulær eksostose eller osteofytt i kne	N	G	H	5	1		
NGH52	Åpen eksisjon av intraartikulær eksostose eller osteofytt i kne	N	G	H	5	2		
NGH72	Operasjon for habituell patellaluksasjon	N	G	H	7	2		
NGH90	Annen perkutan operasjon på kneledd	N	G	H	9	0		
NGH91	Annen endoskopisk operasjon på kneledd	N	G	H	9	1		
NGH92	Annen åpen operasjon på kneledd	N	G	H	9	2		
NGJ00	Lukket reposisjon av patellafraktur	N	G	J	0	0		
NGJ01	Lukket reposisjon av fraktur i proksimale tibia	N	G	J	0	1		
NGJ02	Lukket reposisjon av tibia skaftfraktur	N	G	J	0	2		
NGJ03	Lukket reposisjon av fibulafraktur	N	G	J	0	3		
NGJ10	Åpen reposisjon av patellafraktur	N	G	J	1	0		
NGJ11	Åpen reposisjon av fraktur i proksimale tibia	N	G	J	1	1		
NGJ12	Åpen reposisjon av tibia skaftfraktur	N	G	J	1	2		
NGJ13	Åpen reposisjon av fibulafraktur	N	G	J	1	3		
NGJ20	Ekstern fiksasjon av patellafraktur	N	G	J	2	0		
NGJ21	Ekstern fiksasjon av fraktur i proksimale tibia	N	G	J	2	1		
NGJ22	Ekstern fiksasjon av tibia skaftfraktur	N	G	J	2	2		
NGJ23	Ekstern fiksasjon av fibulafraktur	N	G	J	2	3		
NGJ30	Osteosyntese av patellafraktur med bioimplantat	N	G	J	3	0		
NGJ31	Osteosyntese av fraktur i proksimale tibia med bioimplantat	N	G	J	3	1		
NGJ32	Osteosyntese av tibia skaftfraktur med bioimplantat	N	G	J	3	2		
NGJ33	Osteosyntese av fibulafraktur med bioimplantat	N	G	J	3	3		
NGJ40	Osteosyntese av patellafraktur med metalltråd, cerclage eller pinne	N	G	J	4	0		
NGJ41	Osteosyntese av fraktur i proksimale tibia med metalltråd, cerclage eller pinne	N	G	J	4	1		
NGJ42	Osteosyntese av tibia skaftfraktur med metalltråd, cerclage eller pinne	N	G	J	4	2		
NGJ43	Osteosyntese av fibulafraktur med metalltråd, cerclage eller pinne	N	G	J	4	3		
NGJ51	Osteosyntese av fraktur i proksimale tibia med margnagle	N	G	J	5	1		
NGJ52	Osteosyntese av tibia skaftfraktur med margnagle	N	G	J	5	2		
NGJ53	Osteosyntese av fibulafraktur med margnagle	N	G	J	5	3		
NGJ60	Osteosyntese av patellafraktur med plate og skruer	N	G	J	6	0		
NGJ61	Osteosyntese av fraktur i proksimale tibia med plate og skruer	N	G	J	6	1		
NGJ62	Osteosyntese av tibia skaftfraktur med plate og skruer	N	G	J	6	2		
NGJ63	Osteosyntese av fibulafraktur med plate og skruer	N	G	J	6	3		
NGJ70	Osteosyntese av patellafraktur med skruer	N	G	J	7	0		
NGJ71	Osteosyntese av fraktur i proksimale tibia med skruer	N	G	J	7	1		
NGJ72	Osteosyntese av tibia skaftfraktur med skruer	N	G	J	7	2		
NGJ73	Osteosyntese av fibulafraktur med skruer	N	G	J	7	3		
NGJ80	Osteosyntese av patellafraktur med annet eller kombinert materiale	N	G	J	8	0		
NGJ81	Osteosyntese av fraktur i proksimale tibia med annet eller kombinert materiale	N	G	J	8	1		
NGJ82	Osteosyntese av tibia skaftfraktur med annet eller kombinert materiale	N	G	J	8	2		
NGJ83	Osteosyntese av fibulafraktur med annet eller kombinert materiale	N	G	J	8	3		
NGJ90	Annen osteosyntese av patellafraktur	N	G	J	9	0		
NGJ91	Annen osteosyntese av fraktur i proksimale tibia	N	G	J	9	1		
NGJ92	Annen osteosyntese av tibia skaftfraktur	N	G	J	9	2		
NGJ93	Annen osteosyntese av fibulafraktur	N	G	J	9	3		
NGK09	Eksisjon av beinfragment i kne eller legg	N	G	K	0	9		
NGK19	Reseksjon eller eksisjon av bein i kne eller legg	N	G	K	1	9		
NGK29	Fenestrasjon eller oppboring av bein i kne eller legg	N	G	K	2	9		
NGK39	Utskraping av beincyste i kne eller legg	N	G	K	3	9		
NGK49	Epifysiodese i kne eller legg	N	G	K	4	9		
NGK59	Osteotomi i kne eller legg med aksekorreksjon, rotasjon eller forskyvning	N	G	K	5	9		
NGK69	Osteotomi i kne eller legg med forkorting eller forlengelse	N	G	K	6	9		
NGK79	Beintransportoperasjon i kne eller legg	N	G	K	7	9		
NGK89	Epifysedistraksjon på kne eller legg	N	G	K	8	9		
NGK99	Annen operasjon på bein i kne eller legg	N	G	K	9	9		
NGL09	Frilegging av muskel i kne eller legg	N	G	L	0	9		
NGL19	Sutur eller rekonstruksjon av muskel i kne eller legg	N	G	L	1	9		
NGL29	Transposisjon av muskel i kne eller legg	N	G	L	2	9		
NGL39	Myotomi eller tenotomi i kne eller legg	N	G	L	3	9		
NGL49	Sutur eller reinserering av sene i kne eller legg	N	G	L	4	9		
NGL59	Tenolyse eller tenosynovektomi i kne eller legg	N	G	L	5	9		
NGL69	Tenodese, forkorting eller forlengelse av sene i kne eller legg	N	G	L	6	9		
NGL79	Eksisjon av sene i kne eller legg	N	G	L	7	9		
NGL89	Transposisjon av sene i kne eller legg	N	G	L	8	9		
NGL99	Annen operasjon på muskel eller sene i kne eller legg	N	G	L	9	9		
NGM09	Fasciotomi i kne eller legg	N	G	M	0	9		
NGM19	Reseksjon eller eksisjon av fascie i kne eller legg	N	G	M	1	9		
NGM29	Sutur av fascie i kne eller legg	N	G	M	2	9		
NGM39	Eksisjon av synovialt ganglion i kne eller legg	N	G	M	3	9		
NGM79	Eksisjon av bursa i kne eller legg	N	G	M	7	9		
NGM99	Annen operasjon på fascie, ganglion, eller bursa i kne eller legg	N	G	M	9	9		
NGN09	Autotransplantasjon av bein til kne eller legg	N	G	N	0	9		
NGN19	Allotransplantasjon av bein til kne eller legg	N	G	N	1	9		
NGN29	Xenotransplantasjon av bein til kne eller legg	N	G	N	2	9		
NGN39	Transplantasjon av sene til kne eller legg	N	G	N	3	9		
NGN49	Transplantasjon av brusk, periost eller fascie til kne eller legg	N	G	N	4	9		
NGN99	Annen transplantasjon i kne eller legg	N	G	N	9	9		
NGP29	Replantasjon av underekstremitet i kne- eller leggnivå	N	G	P	2	9		
NGQ09	Eksartikulasjon av kne	N	G	Q	0	9		
NGQ19	Leggamputasjon	N	G	Q	1	9		
NGQ29	Revisjon av eksartikulasjons- eller amputasjonsstump i kne eller legg	N	G	Q	2	9		
NGQ99	Annen amputasjon eller tilhørende operasjon på kne eller legg	N	G	Q	9	9		
NGR09	Reseksjon av bløtdelstumor i kne eller legg	N	G	R	0	9		
NGR19	Marginal eksisjon av bløtdelstumor i kne eller legg	N	G	R	1	9		
NGR29	Vid eksisjon av bløtdelstumor i kne eller legg	N	G	R	2	9		
NGR39	Kompartmentell eksisjon av bløtdelstumor i kne eller legg	N	G	R	3	9		
NGR49	Reseksjon av bein- eller brusktumor i kne eller legg	N	G	R	4	9		
NGR59	Marginal eksisjon av bein- eller brusktumor i kne eller legg	N	G	R	5	9		
NGR69	Vid eksisjon av bein- eller brusktumor i kne eller legg	N	G	R	6	9		
NGR79	Kompartmentell eksisjon av bein- eller brusktumor i kne eller legg	N	G	R	7	9		
NGR99	Annen operasjon for tumor i kne eller legg	N	G	R	9	9		
NGS09	Incisjon og revisjon ved infeksjon i sene i kne eller legg	N	G	S	0	9		
NGS19	Incisjon og revisjon ved infeksjon i kneledd	N	G	S	1	9		
NGS29	Incisjon og revisjon ved infeksjon i bein i kne eller legg	N	G	S	2	9		
NGS39	Incisjon og revisjon med innlegging av terapeutisk substans ved infeksjon i sene i kne eller legg	N	G	S	3	9		
NGS49	Incisjon og revisjon med innlegging av terapeutisk substans ved infeksjon i kneledd	N	G	S	4	9		
NGS59	Incisjon og revisjon med innlegging av terapeutisk substans ved infeksjon i bein i kne eller legg	N	G	S	5	9		
NGS99	Annen operasjon for infeksjon i sene, ledd eller bein i kne eller legg	N	G	S	9	9		
NGT09	Fjerning av fremmedlegeme fra vev i kne eller legg	N	G	T	0	9		
NGT19	Mobilisering av kneledd	N	G	T	1	9		
NGT39	Korreksjon av deformitet i kne eller legg med muskel, sene eller ligament	N	G	T	3	9		
NGT49	Korreksjon av deformitet i kne eller legg med ekstern eller intern fiksasjon	N	G	T	4	9		
NGT99	Annen operasjon på kne eller legg	N	G	T	9	9		
NGU01	Fjerning av medial delprotese fra kneledd	N	G	U	0	1		
NGU02	Fjerning av lateral delprotese fra kneledd	N	G	U	0	2		
NGU03	Fjerning av patellofemoral delprotese fra kneledd	N	G	U	0	3		
NGU04	Fjerning av mer enn en delprotese fra kneledd	N	G	U	0	4		
NGU10	Fjerning av totalprotese fra kneledd	N	G	U	1	0		
NGU11	Fjerning av medial del av totalprotese fra kneledd	N	G	U	1	1		
NGU12	Fjerning av lateral del av totalprotese fra kneledd	N	G	U	1	2		
NGU13	Fjerning av patellofemoral del av totalprotese fra kneledd	N	G	U	1	3		
NGU14	Fjerning av mer enn en del av totalprotese fra kneledd	N	G	U	1	4		
NGU39	Fjerning av eksternt fiksasjonsutstyr fra kne eller legg	N	G	U	3	9		
NGU49	Fjerning av osteosyntesemateriale fra kne eller legg	N	G	U	4	9		
NGU69	Fjerning av ligamentprotese fra kne eller legg	N	G	U	6	9		
NGU89	Fjerning av terapeutisk substans etter infeksjonsbehandling i kne eller legg	N	G	U	8	9		
NGU99	Fjerning av annet implantat fra kne eller legg	N	G	U	9	9		
NGW49	Reoperasjon for sårruptur i kne eller legg	N	G	W	4	9		
NGW59	Reoperasjon for overfladisk infeksjon i kne eller legg	N	G	W	5	9		
NGW69	Reoperasjon for dyp infeksjon i kne eller legg	N	G	W	6	9		
NGW79	Reoperasjon for overfladisk blødning i kne eller legg	N	G	W	7	9		
NGW89	Reoperasjon for dyp blødning i kne eller legg	N	G	W	8	9		
NGW99	Annen reoperasjon på kne eller legg	N	G	W	9	9		
NHA00	Perkutan eksplorasjon av bløtdeler i ankel eller fot	N	H	A	0	0		
NHA02	Åpen eksplorasjon av bløtdeler i ankel eller fot	N	H	A	0	2		
NHA10	Perkutan eksplorasjon av ledd i ankel eller fot	N	H	A	1	0		
NHA11	Endoskopisk eksplorasjon av ledd i ankel eller fot	N	H	A	1	1		
NHA12	Åpen eksplorasjon av ledd i ankel eller fot	N	H	A	1	2		
NHA20	Perkutan biopsi av bløtdeler eller ledd i ankel eller fot	N	H	A	2	0		
NHA21	Endoskopisk biopsi av bløtdeler eller ledd i ankel eller fot	N	H	A	2	1		
NHA22	Åpen biopsi av bløtdeler eller ledd i ankel eller fot	N	H	A	2	2		
NHA30	Perkutan biopsi av bein i ankel eller fot	N	H	A	3	0		
NHA32	Åpen biopsi av bein i ankel eller fot	N	H	A	3	2		
NHB01	Implantasjon av proksimal primær delprotese i ankelledd uten sement	N	H	B	0	1		
NHB02	Implantasjon av distal primær delprotese i ankelledd uten sement	N	H	B	0	2		
NHB03	Implantasjon av annen primær delprotese i ankelledd uten sement	N	H	B	0	3		
NHB11	Implantasjon av proksimal primær delprotese i ankelledd med sement	N	H	B	1	1		
NHB12	Implantasjon av distal primær delprotese i ankelledd med sement	N	H	B	1	2		
NHB13	Implantasjon av annen primær delprotese i ankelledd med sement	N	H	B	1	3		
