Code Type;Year;Code;Code Text;Change from 2012 to 2013?
NCSP;2012;ELA30;Biopsi av spyttkjertel;
NCSP;2012;ELB00;Ekstirpasjon eller eksplorasjon av lesjon i spyttkjertel;
NCSP;2012;ELB10;Eksisjon av liten spyttkjertel;
NCSP;2012;ELB20;Eksisjon av sublingvalkjertel;
NCSP;2012;ELB30;Eksisjon av submandibulërkjertel;
NCSP;2012;ELB40;Parotisreseksjon;
NCSP;2012;ELB50;Total parotidektomi;
NCSP;2012;ELB99;Annet reseksjonsinngrep pÜ spyttkjertel;
NCSP;2012;ELC00;Sutur av spyttkjertel;
NCSP;2012;ELC30;Ligatur av spyttkjertelgang;
NCSP;2012;ELC40;Rekonstruksjon av spyttkjertelgang;
NCSP;2012;ELC50;Transposisjon av spyttkjertelgang;
NCSP;2012;ELC60;Okklusjon av spyttkjertelfistel;
NCSP;2012;ELC99;Annet rekonstruksjonsinngrep pÜ spyttkjertel;
NCSP;2012;ELW99;Annen operasjon pÜ spyttkjertel;
NCSP;2012;EMA00;Incisjon i tonsille;
NCSP;2012;EMA10;Biopsi av tonsille;
NCSP;2012;EMA20;Incisjon i adenoid vev;
NCSP;2012;EMA30;Biopsi av rhinopharynx;
NCSP;2012;EMB00;Ekstirpasjon av lesjon i tonsille eller adenoid vev;
NCSP;2012;EMB10;Tonsillektomi;
NCSP;2012;EMB12;Reseksjon av tonsille;
NCSP;2012;EMB15;Intrakapsulër tonsilledestruksjon;
NCSP;2012;EMB20;Adenotonsillektomi;
NCSP;2012;EMB30;Adenotomi;
NCSP;2012;EMB99;Annet reseksjonsinngrep pÜ tonsille eller adenoid vev;
NCSP;2012;EMC00;Sutur av tonsille eller adenoid vev;
NCSP;2012;EMC10;Fjerning av fremmedlegeme fra tonsille;
NCSP;2012;EMC99;Annet rekonstruksjonsinngrep pÜ tonsille eller adenoid vev;
NCSP;2012;EMW99;Annen operasjon pÜ tonsille eller adenoid vev;
NCSP;2012;ENA00;Intern incisjon i pharynx;
NCSP;2012;ENA10;Biopsi av pharynx;
NCSP;2012;ENA20;Faryngotomi;
NCSP;2012;ENA30;Faryngostomi;
NCSP;2012;ENB00;Ekstirpasjon eller eksplorasjon av lesjon i pharynx;
NCSP;2012;ENB10;Eksisjon av hypopharynxdivertikkel;
NCSP;2012;ENB20;Faryngektomi;
NCSP;2012;ENB30;Laryngofaryngektomi;
NCSP;2012;ENB40;Eksisjon av brankialcyste eller -fistel;
NCSP;2012;ENB50;Eksisjon av median halsfistel eller -cyste;
NCSP;2012;ENB60;Eksisjon av processus styloideus;
NCSP;2012;ENB99;Annet reseksjonsinngrep pÜ farynx eller tilstõtende struktur;
NCSP;2012;ENC00;Sutur av pharynx eller tilstõtende struktur;
NCSP;2012;ENC10;Fjerning av fremmedlegeme fra pharynx;
NCSP;2012;ENC20;Kricofaryngeal myotomi;
NCSP;2012;ENC30;Plastisk operasjon pÜ pharynx;
NCSP;2012;ENC40;Uvulopalatofaryngoplastikk;
NCSP;2012;ENC45;Reduksjonsplastikk pÜ blõte gane m/ bruk av fysikalsk energi;
NCSP;2012;ENC50;Lukking av pharynxfistel;
NCSP;2012;ENC60;Adheranselõsning i pharynx;
NCSP;2012;ENC70;Endoskopisk divertikulohypofaryngostomi;
NCSP;2012;ENC99;Annet rekonstruksjonsinngr pÜ farynx el tilstõtende struktur;
NCSP;2012;ENW99;Annen operasjon pÜ pharynx eller tilstõtende struktur;
NCSP;2012;EWA00;Reop for sÜrruptur etter inngr pÜ kjeve, munn eller farynx;
NCSP;2012;EWB00;Reop for overfl inf etter inngr pÜ kjeve, munn eller farynx;
NCSP;2012;EWC00;Reoperasjon for dyp infeksjon i kjeve, munn eller pharynx;
NCSP;2012;EWD00;Reop for overfl blõdn etter inngr pÜ kjeve, munn el farynx;
NCSP;2012;EWE00;Reoperasjon for dyp blõdning i kjeve, munn eller pharynx;
NCSP;2012;EWF00;Reop for insuff av anastomose el sutur kjeve munn el farynx;
NCSP;2012;EWW99;Annen reop etter inngr pÜ tenner, kjeve, munn eller farynx;
NCSP;2012;FAA00;Sutur av intratorakale vena cava;
NCSP;2012;FAA10;Rekonstruksjon av intratorakale vena cava med protese;
NCSP;2012;FAA96;Annet rekonstruksjonsinngrep pÜ vena cava;
NCSP;2012;FAB00;Venotomi i intratorakale vena cava;
NCSP;2012;FAB10;Trombektomi i intratorakale vena cava;
NCSP;2012;FAB20;Fjerning av fremmedlegeme fra intratorakale vena cava;
NCSP;2012;FAB22;Perkut translum fjerning fremmedlegeme intratorak v cava;
NCSP;2012;FAB30;Ekstirpasjon av lesjon i intratorakale vena cava;
NCSP;2012;FAB96;Annen incisjon eller ekstirpasjon i intratorakale vena cava;
NCSP;2012;FAC00;Reseksjon eller ligatur av intratorakale vena cava;
NCSP;2012;FAC10;Reseksjon & rekonstr av intratorak v cava m/venetransplantat;
NCSP;2012;FAC20;Reseksjon & rekonstruksjon av intratorak v cava m/implantat;
NCSP;2012;FAC22;Perkutan transluminal angioplastikk av intratorak v cava;
NCSP;2012;FAC25;Perkut translum angioplastikk intratorak v cava m/stentinnl;
NCSP;2012;FAC96;Annen reseksjon, rekonstr el ligatur av intratorak v cava;
NCSP;2012;FAD00;Bypass-operasjon pÜ intratorak v cava med venetransplantat;
NCSP;2012;FAD10;Bypassoperasjon pÜ intratorakale vena cava med rõrprotese;
NCSP;2012;FAD96;Annen bypassoperasjon pÜ intratorakale vena cava;
NCSP;2012;FAE00;Anastomose mellom vena cava superior og lungearterie;
NCSP;2012;FAE10;Toveis anastomose mellom vena cava superior og lungearterie;
NCSP;2012;FAE20;Total cavopulmonal forbindelse;
NCSP;2012;FAE30;Total cavopulmonal forbindelse med fenestrasjon;
NCSP;2012;FAE40;Total ekstrakardial cavopulmonal forbindelse;
NCSP;2012;FAE50;Total ekstrakardial cavopulm forbind med shunt til atrium;
NCSP;2012;FAE96;Annen anastomose mellom vena cava superior og lungearterie;
NCSP;2012;FAF00;Fenestrasjon av total cavopulmonal forbindelse;
NCSP;2012;FAF10;Lukking av fenestrasjon ved cavopulmonal forbindelse;
NCSP;2012;FAF12;Perkut translum lukking av fenestrasjon ved cavopulm forbind;
NCSP;2012;FAF20;Lukking av cavopulmonal anastomose;
NCSP;2012;FAF96;Annet inngrep etter cavopulmonal anastomoseoperasjon;
NCSP;2012;FAW96;Annen operasjon pÜ stor intratorakal vene;
NCSP;2012;FBA00;Sutur av lungearterie;
NCSP;2012;FBA10;Sutur av lungearterie med protesemateriale;
NCSP;2012;FBA96;Annet rekonstruksjonsinngrep pÜ lungearterie;
NCSP;2012;FBB00;Pulmonal arteriotomi;
NCSP;2012;FBB10;Pulmonal embolektomi;
NCSP;2012;FBB20;Trombendarterektomi i lungearterie;
NCSP;2012;FBB50;Fjerning av fremmedlegeme fra lungearterie;
NCSP;2012;FBB52;Perkut translum fjerning av fremmedlegeme fra lungearterie;
NCSP;2012;FBB96;Annen incisjon i lungearterie;
NCSP;2012;FBC00;Banding av lungearterie;
NCSP;2012;FBC10;Banding av lungeart m annen samtidig op for medf hjertefeil;
NCSP;2012;FBC96;Annen bandingoperasjon pÜ lungearterie;
NCSP;2012;FBD00;Fjerning av bÜnd fra lungearterie;
NCSP;2012;FBD10;Fjerning av bÜnd og dilatasjon av lungearterie;
NCSP;2012;FBD12;Perkut translumin fj av bÜnd og dilat av lungearterie;
NCSP;2012;FBD20;Fjerning av bÜnd og rekonstruksjon av lungearterie;
NCSP;2012;FBD96;Annen debandingoperasjon pÜ lungearterie;
NCSP;2012;FBE00;Utvidelse av lungearterie;
NCSP;2012;FBE10;Utvidelse eller rekonstruksjon av lungearterie med patch;
NCSP;2012;FBE20;Rekonstruksjon av lungearterie med rõrprotese;
NCSP;2012;FBE32;Perkutan transluminal angioplastikk av lungearterie;
NCSP;2012;FBE35;Perkutan translum angioplastikk av lungearterie m/stentinnl;
NCSP;2012;FBE42;Perkutan transluminal rekanalisering av lungearterie;
NCSP;2012;FBE96;Annen utvidelse eller rekonstruksjon av lungearterie;
NCSP;2012;FBF00;Reseksjon av lungearterie;
NCSP;2012;FBF10;Reseksjon og rekonstruksjon av lungearterie med protese;
NCSP;2012;FBF20;Reseksjon av lungearterie og rekonstruksjon av luftvei;
NCSP;2012;FBF96;Annen reduksjon av lungearterie;
NCSP;2012;FBG00;Anastomose mellom MAPCA og lungearterie;
NCSP;2012;FBG10;Anastomose mellom MAPCA og protese eller perikardrõr;
NCSP;2012;FBG96;Annen unifokalisering ved MAPCA;
NCSP;2012;FBH00;Transposisjon av pulmonal karslynge;
NCSP;2012;FBH10;Transposisjon av pulmonal karslynge ved deling av luftvei;
NCSP;2012;FBH96;Annet rekonstruksjonsinngrep ved pulmonal karslynge;
NCSP;2012;FBJ00;Subklaviopulmonal anastomose;
NCSP;2012;FBJ10;Subklaviopulmonal anastomose med interposisjon av protese;
NCSP;2012;FBJ96;Annen subklaviopulmonal anastomose;
NCSP;2012;FBK03;Lukking av subklaviopulmonal anastomose;
NCSP;2012;FBK13;Lukking av subklaviopulm anast med rekonstr av a. pulmonalis;
NCSP;2012;FBK96;Annen lukking av subklaviopulmonal anastomose;
NCSP;2012;FBL00;Anastomose mellom aorta ascendens og truncus pulmonalis;
NCSP;2012;FBL10;Aortopulmonal anastomose;
NCSP;2012;FBL20;Distal aortopulmonal anastomose;
NCSP;2012;FBL30;Aortopulmonal anastomose med protese;
NCSP;2012;FBL40;Aortopulmonal anastomose ved univentrikulër tilstand;
NCSP;2012;FBL50;Aortopulmonal anastomose med transeksjon av lungearterie;
NCSP;2012;FBL96;Annen anastomose til lungearterie fra aorta;
NCSP;2012;FBM00;Lukking av sentral aortopulmonal anastomose;
NCSP;2012;FBM10;Lukking av aortopulmonal anastomose;
NCSP;2012;FBM20;Lukking av distal aortopulmonal anastomose;
NCSP;2012;FBM30;Lukking av aortopulmonal anastomose med protesemateriale;
NCSP;2012;FBM96;Annen lukking av aortopulmonal anastomose;
NCSP;2012;FBN00;Lukking av fistel fra lungearterie til atrium;
NCSP;2012;FBN10;Lukking av arteriovenõs fistel fra lungearterie;
NCSP;2012;FBN96;Lukking av annen fistel av lungearterie;
NCSP;2012;FBW96;Annen operasjon pÜ lungearterie eller grein;
NCSP;2012;FCA00;Sutur av aorta ascendens;
NCSP;2012;FCA10;Rekonstruksjon av aorta ascendens med deling og sutur;
NCSP;2012;FCA20;Forsterkning av aorta ascendens med wrapping;
NCSP;2012;FCA30;Reseksjon og sutur av aorta ascendens;
NCSP;2012;FCA40;Rekonstruksjon av aorta ascendens med patch;
NCSP;2012;FCA45;Perkutan innlegging av stent i aorta ascendens;
NCSP;2012;FCA50;Reseksjon og rekonstr av aorta ascendens med rõrprotese;
NCSP;2012;FCA60;Resek aorta asc m/reimpl coronarart & sms protese m/mek klaf;
NCSP;2012;FCA70;Resek aorta asc m/reimpl coronarart & biol protese m/klaff;
NCSP;2012;FCA83;Fjerning av fremmedlegeme fra aorta ascendens;
NCSP;2012;FCA85;Perkut translum fj fremmedlegeme aorta ascendens;
NCSP;2012;FCA96;Annet rekonstruksjonsinngrep pÜ aorta ascendens;
NCSP;2012;FCB00;Sutur av aortabuen;
NCSP;2012;FCB10;Rekonstruksjon av aortabuen med deling og sutur;
NCSP;2012;FCB20;Partiell reseksjon og sutur av aortabuen;
NCSP;2012;FCB30;Rekonstruksjon av aortabuen med patch;
NCSP;2012;FCB35;Perkutan innlegging av stent i aortabuen;
NCSP;2012;FCB40;Reseksjon og rekonstruksjon av aortabuen med rõrprotese;
NCSP;2012;FCB50;Reseksjon av aortabuen og reimplantasjon av greiner;
NCSP;2012;FCB80;Fjerning av fremmedlegeme fra aortabuen;
NCSP;2012;FCB82;Perkut translum fj av fremmedlegeme fra aortabuen;
NCSP;2012;FCB96;Annet rekonstruksjonsinngrep pÜ aortabuen;
NCSP;2012;FCC00;Sutur av aorta descendens;
NCSP;2012;FCC10;Rekonstruksjon av aorta descendens med deling og sutur;
NCSP;2012;FCC30;Reseksjon og sutur av aorta descendens;
NCSP;2012;FCC40;Rekonstruksjon av aorta descendens med patch;
NCSP;2012;FCC45;Perkutan innlegging av stent i aorta descendens;
NCSP;2012;FCC50;Reseksjon og rekonstr av aorta descendens med rõrprotese;
NCSP;2012;FCC60;Reseksjon av aorta descendens og reimplantasjon av greiner;
NCSP;2012;FCC70;Bypass til aorta descendens med rõrprotese;
NCSP;2012;FCC76;Bypass til abdominalaorta med rõrprotese;
NCSP;2012;FCC80;Fjerning av fremmedlegeme fra aorta descendens;
NCSP;2012;FCC82;Perkut translum fj frlegeme fra aorta descendens;
NCSP;2012;FCC96;Annet rekonstruksjonsinngrep pÜ aorta descendens;
NCSP;2012;FCD00;Sutur av torakoabdominalaorta;
NCSP;2012;FCD10;Forsterkning av torakoabdominalaorta med sutur;
NCSP;2012;FCD30;Rekonstruksjon av torakoabdominalaorta med patch;
NCSP;2012;FCD35;Perkutan innlegging av stent i torakoabdominalaorta;
NCSP;2012;FCD40;Partiell reseksjon og sutur av torakoabdominalaorta;
NCSP;2012;FCD50;Reseksjon og rekonstr av thoracoabdominalaorta m/rõrprotese;
NCSP;2012;FCD60;Reseksjon av torakoabdominalaorta & reimpl av greiner;
NCSP;2012;FCD70;Bypass av torakoabdominalaorta med rõrprotese;
NCSP;2012;FCD80;Fjerning av fremmedlegeme fra torakoabdominalaorta;
NCSP;2012;FCD82;Perkut translum fj frlegeme torakoabdominalaorta;
NCSP;2012;FCD96;Annet rekonstruksjonsinngrep pÜ torakoabdominalaorta;
NCSP;2012;FCE00;Lukking av rumpert sinus Valsalva-aneurisme;
NCSP;2012;FCE10;Lukking av ervervet aortovenõs fistel;
NCSP;2012;FCE20;Lukking av ervervet aortopulmonal fistel;
NCSP;2012;FCE30;Lukking av ervervet aortobronkial fistel;
NCSP;2012;FCE40;Lukking av ervervet aortoenterisk fistel;
NCSP;2012;FCE96;Lukking av annen ervervet fistel fra aorta;
NCSP;2012;FCW96;Annen operasjon pÜ torakal- eller torakoabdominalaorta;
NCSP;2012;FDA00;Aortoplastikk & aortopulm shunt hypoplastisk ve hjertesyndr;
NCSP;2012;FDA10;Aortaplastikk og ventrikulopulmonal shunt for HLHS;
NCSP;2012;FDA96;Annen operasjon for hypoplastisk venstre hjertesyndrom;
NCSP;2012;FDB03;Arteriell switch for transposisjon av de store arterier;
NCSP;2012;FDB20;Arterial switch for annen medfõdt hjertefeil;
NCSP;2012;FDB96;Annen arterial switch-operasjon;
NCSP;2012;FDC00;Rek persist trunc arter m/enkel prot mell hõ ventr & lungear;
NCSP;2012;FDC10;Rekonstruksjon av persist truncus arteriosus m/klaffeprotese;
NCSP;2012;FDC20;Rekons persist trunc art med anast h ventr til lungearterie;
NCSP;2012;FDC96;Annen rekonstruksjon av persisterende truncus arteriosus;
NCSP;2012;FDD00;Lukking av aortoventrikulër tunnel;
NCSP;2012;FDD10;Ligatur av aortopulmonalt vindu;
NCSP;2012;FDD13;Lukking av aortopulmonalt vindu med sutur eller ligatur;
NCSP;2012;FDD20;Lukking av aortopulmonalt vindu med patch;
NCSP;2012;FDD96;Lukking av annen medfõdt fistel fra aorta;
NCSP;2012;FDE00;Lukking av Üpen ductus arteriosus;
NCSP;2012;FDE10;Ligatur av Üpen ductus arteriosus;
NCSP;2012;FDE20;Deling av Üpen ductus arteriosus;
NCSP;2012;FDE31;Torakoskopisk lukking av Üpen ductus arteriosus;
NCSP;2012;FDE32;Perkutan transluminal okklusjon av Üpen ductus arteriosus;
NCSP;2012;FDE96;Annen lukking av Üpen ductus arteriosus;
NCSP;2012;FDF00;Lukking av aortopulmonal kollateral;
NCSP;2012;FDF05;Perkutan transluminal okklusjon av aortopulmonal kollateral;
NCSP;2012;FDG00;Rekonstruksjon av aorta ascendens for supravalv aortastenose;
NCSP;2012;FDG10;Rekonstr aorta ascendens m/patch for supraval aortastenose;
NCSP;2012;FDG96;Annen operasjon for supravalvulër aortastenose;
NCSP;2012;FDH00;Ende til ende rekonstr av hypoplastisk el avbrutt aortabue;
NCSP;2012;FDH10;Rekonstruksjon av hypoplastisk el avbrutt aortabue m/patch;
NCSP;2012;FDH30;Rekonstr av hypoplastisk el avbrutt aortabue m/rõrprotese;
NCSP;2012;FDH40;Rekonstruksjon av hypoplastisk el avbrutt aortabue m/bypass;
NCSP;2012;FDH96;Annen operasjon for atresi eller hypoplasi av aortabuen;
NCSP;2012;FDJ00;Ende til ende-rekonstruksjon av aorta for coarctatio;
NCSP;2012;FDJ10;Aortoplastikk m/arteria subclavia el carotis for coarctatio;
NCSP;2012;FDJ20;Aortoplastikk med patch for coarctatio;
NCSP;2012;FDJ30;Rekonstruksjon av aorta med rõrprotese for coarctatio;
NCSP;2012;FDJ42;Perkut translum angioplastikk av thorakalaorta v/coarctatio;
NCSP;2012;FDJ96;Annen operasjon for coarctatio aortae;
NCSP;2012;FDM00;Deling av dobbel aortabue;
NCSP;2012;FDM10;Deling av annen ringanomali av aortabuen;
NCSP;2012;FDM11;Torakoskopisk deling av annen ringanomali av aortabuen;
NCSP;2012;FDM20;Transposisjon av arterieslynge;
NCSP;2012;FDM96;Annen operasjon for ringanomali av aortabuen;
NCSP;2012;FDN02;Perkutan transluminal innlegg av stent i ductus arteriosus;
NCSP;2012;FDW96;Annen op for misdannelse av torakal- el torakoabdominalaorta;
NCSP;2012;FEA00;Perkutan drenasje av perikard;
NCSP;2012;FEB00;Eksplorativ perikardiotomi;
NCSP;2012;FEB10;Dekompresjon og drenasje av perikard;
NCSP;2012;FEB51;Torakoskopisk perikardiotomi;
NCSP;2012;FEB96;Annen perikardiotomi;
NCSP;2012;FEC00;Perikardiopleurostomi;
NCSP;2012;FEC01;Torakoskopisk perikardiopleurostomi;
NCSP;2012;FEC10;Perikardioperitoneostomi;
NCSP;2012;FEC96;Annen intern perikardiostomi;
NCSP;2012;FED00;Sutur av perikard;
NCSP;2012;FED03;Rekonstruksjon av perikard med patch;
NCSP;2012;FED10;Sutur av perikard og diafragma;
NCSP;2012;FED96;Annet rekonstruksjonsinngrep pÜ perikard;
NCSP;2012;FEE00;Biopsi av perikard;
NCSP;2012;FEE01;Torakoskopisk biopsi av perikard;
NCSP;2012;FEE10;Ekstirpasjon av lesjon i perikard;
NCSP;2012;FEE96;Annen biopsi eller ekstirpasjon av lesjon i perikard;
NCSP;2012;FEF00;Reseksjon av perikard;
NCSP;2012;FEF10;Subtotal perikardektomi;
NCSP;2012;FEF20;Perikardektomi med epikardektomi;
NCSP;2012;FEF31;Torakoskopisk reseksjon av perikard;
NCSP;2012;FEF96;Annet reseksjonsinngrep pÜ perikard;
NCSP;2012;FEW96;Annen operasjon pÜ perikard;
NCSP;2012;FFA00;Biopsi av atrium;
NCSP;2012;FFA02;Perkutan transluminal biopsi av atrium;
NCSP;2012;FFA10;Ekstirpasjon av lesjon i atrium;
NCSP;2012;FFA20;Trombektomi i atrium;
NCSP;2012;FFA30;Fjerning av fremmedlegeme fra atrium;
NCSP;2012;FFA32;Perkutan transluminal fjerning av fremmedlegeme fra atrium;
NCSP;2012;FFA96;Annen biopsi eller ekstirpasjon av lesjon i atrium;
NCSP;2012;FFB00;Sutur av atrium;
NCSP;2012;FFB10;Rekonstruksjon av atrium;
NCSP;2012;FFB96;Annen operasjon pÜ atrium for skade;
NCSP;2012;FFC00;Sutur av ostium secundum-type atrieseptumdefekt;
NCSP;2012;FFC10;Sutur av sinus venosus-type atrieseptumdefekt;
NCSP;2012;FFC22;Perkutan translum lukking av ostium secundum type ASD;
NCSP;2012;FFC32;Perkutan transluminal lukking av sinus venosus type ASD;
NCSP;2012;FFC50;Lukking av ostium secundum-type atrieseptumdefekt med patch;
NCSP;2012;FFC60;Lukking av sinus venosus-type atrieseptumdefekt med patch;
NCSP;2012;FFC96;Annen lukking av isolert atrieseptumdefekt;
NCSP;2012;FFD00;Sutur av atrioventrikulër septumdefekt;
NCSP;2012;FFD20;Lukking av atrioventrikulër septumdefekt med patch;
NCSP;2012;FFD96;Annen operasjon for partiell atrioventrikulër septumdefekt;
NCSP;2012;FFE00;Lukket atrial septostomi;
NCSP;2012;FFE02;Perkutan transluminal atrial septostomi;
NCSP;2012;FFE10;èpen anleggelse eller utvidelse av atrieseptumdefekt;
NCSP;2012;FFE96;Annen anleggelse eller utvidelse av atrieseptumdefekt;
NCSP;2012;FFF00;Transpos av partielt anomale lungevener m/intraatrial patch;
NCSP;2012;FFF10;Anl/utv av ASD & transpos part anom lungev m/intraatr patch;
NCSP;2012;FFF20;Anastomose mellom partielt anomale lungevener & ve atrium;
NCSP;2012;FFF96;Annen operasjon for partielt anomale lungevener;
NCSP;2012;FFG00;Rekonstruksjon ved suprakardial TAPVD;
NCSP;2012;FFG10;Rekonstruksjon ved kardial type TAPVD;
NCSP;2012;FFG20;Rekonstruksjon ved infrakardial TAPVD;
NCSP;2012;FFG30;Rekonstruksjon ved blandet type TAPVD;
NCSP;2012;FFG96;Annen korreksjon av TAPVD;
NCSP;2012;FFH00;Operasjon for primër lungevenestenose;
NCSP;2012;FFH10;Operasjon for lungevenestenose etter korreksjon av TAPVD;
NCSP;2012;FFH22;Perkutan transluminal angioplastikk av lungevene;
NCSP;2012;FFH25;Perkutan transluminal angioplastikk av lungevene m/stentinnl;
NCSP;2012;FFH96;Annen operasjon for lungevenestenose;
NCSP;2012;FFJ00;Intraatrial switch;
NCSP;2012;FFJ10;Intraatrial switch med septumprotese;
NCSP;2012;FFJ96;Annen intraatrial transposisjon av venõs blodstrõm;
NCSP;2012;FFK10;Atrioventrikulër anastomose;
NCSP;2012;FFK20;Atriopulmonal anastomose;
NCSP;2012;FFK96;Annen atrial anastomoseoperasjon;
NCSP;2012;FFL00;Reseksjon av intraatrial membran;
NCSP;2012;FFL10;Reseksjon av intraatrial membran og lukking av ASD;
NCSP;2012;FFL96;Annen rekonstruksjon av atrium ved cor triatriatum;
NCSP;2012;FFW96;Annen operasjon pÜ atrium;
NCSP;2012;FGA00;Kommissurotomi av trikuspidalklaff for medfõdt klaffefeil;
NCSP;2012;FGA10;Kommissurotomi av trikuspidalklaff for ervervet stenose;
NCSP;2012;FGA32;Perkutan transluminal utvidelse av trikuspidalklaffen;
NCSP;2012;FGA96;Annet rekonstruksjonsinngrep ved trikuspidalstenose;
NCSP;2012;FGB00;Rekonstruksjon ved Ebsteins anomali med atrioventr plikatur;
NCSP;2012;FGB10;Rekonstr v/Ebsteins anom m/mobilisering & ventrikkelplikatur;
NCSP;2012;FGB96;Annet rekonstruksjonsinngrep ved Ebsteins anomali;
NCSP;2012;FGC00;Annuloplastikk av trikuspidalklaff med sutur;
NCSP;2012;FGC10;Annuloplastikk av trikuspidalklaff med ringprotese;
NCSP;2012;FGC96;Annen annuloplastikk ved trikuspidalinsuffisiens;
NCSP;2012;FGD00;Rekonstruksjon av trikuspidalklaff med sutur;
NCSP;2012;FGD03;Sutur av trikuspidalsplitt;
NCSP;2012;FGD10;Rekonstruksjon av trikuspidalklaff med patch;
NCSP;2012;FGD30;Rekonstr tricuspidalklaff m/sutur av papillemuskel el chorda;
NCSP;2012;FGD40;Rekonstruksjon av trikuspidalklaff med kunstig chorda;
NCSP;2012;FGD96;Annet rekonstruksjonsinngrep ved trikuspidalinsuffisiens;
NCSP;2012;FGE00;Implantasjon av mekanisk trikuspidalklaffeprotese;
NCSP;2012;FGE10;Implantasjon av biologisk trikuspidalklaffeprotese;
NCSP;2012;FGE20;Implantasjon av homotransplantat i trikuspidalostiet;
NCSP;2012;FGE96;Annen implantasjon av trikuspidalklaffeprotese;
NCSP;2012;FGW96;Annen operasjon pÜ trikuspidalklaff;
NCSP;2012;FHA00;Lukking av ventrikkelseptumruptur etter skade;
NCSP;2012;FHA10;Lukking av ventrikkelseptumruptur v/anteroseptalt myokardinf;
NCSP;2012;FHA20;Lukking av ventrikkelseptumruptur v/posterosept myokardinf;
NCSP;2012;FHA96;Annen lukking av ervervet ventrikkelseptumdefekt;
NCSP;2012;FHB00;Transatrial sutur av ventrikkelseptumdefekt;
NCSP;2012;FHB10;Transventrikulër sutur av ventrikkelseptumdefekt;
NCSP;2012;FHB20;Transpulmonal sutur av ventrikkelseptumdefekt;
NCSP;2012;FHB30;Transaortal sutur av ventrikkelseptumdefekt;
NCSP;2012;FHB40;Intraoperativ transluminal lukking av ventrikelseptumdefekt;
NCSP;2012;FHB42;Perkutan transluminal lukking av ventrikelseptumdefekt;
NCSP;2012;FHB50;Transatrial lukking av ventrikkelseptumdefekt med patch;
NCSP;2012;FHB60;Transventrikulër lukking av ventrikkelseptumdefekt med patch;
NCSP;2012;FHB70;Transpulmonal lukking av ventrikkelseptumdefekt med patch;
NCSP;2012;FHB80;Transaortal lukking av ventrikkelseptumdefekt med patch;
NCSP;2012;FHB96;Annen lukking av medfõdt ventrikkelseptumdefekt;
NCSP;2012;FHC00;Transatrial lukking av multiple ventrikkelseptumdefekter;
NCSP;2012;FHC10;Lukking av multiple VSD gjennom hõ ventriculotomi;
NCSP;2012;FHC20;Lukking av multiple VSD gjennom venstre ventriculotomi;
NCSP;2012;FHC30;Lukking av multiple VSD v/kombinert atrio- & ventrikulotomi;
NCSP;2012;FHC96;Annen lukking av multiple medfõdte ventrikkelseptumdefekter;
NCSP;2012;FHD00;Rekonstr m/atrioventrikulër patch v/komplett A-V septumdef;
NCSP;2012;FHD03;Rekonstr med atrial patch og sutur av VSD ved komplett AVSD;
NCSP;2012;FHD10;Rekonstr m/to patch teknikk v/komplett A-V septumdefekt;
NCSP;2012;FHD30;Rekonstr+resek av pulmonalstenose v/komplett A-V septumdef;
NCSP;2012;FHD96;Annen rekonstruksjon ved komplett A-V septumdefekt;
NCSP;2012;FHE00;Transatrial rekonstruksjon ved Fallots tetrade;
NCSP;2012;FHE10;Transventrikulër rekonstruksjon ved Fallots tetrade;
NCSP;2012;FHE20;Transventrikulër rekonstr m/utlõpspatch ved Fallots tetrade;
NCSP;2012;FHE30;Rekonstruksjon med transannulër patch ved Fallots tetrade;
NCSP;2012;FHE40;Rekonstr m/ventr-pulm prot el homotranspl v/Fallots tetrade;
NCSP;2012;FHE96;Annet rekonstruksjonsinngrep ved Fallots tetrade;
NCSP;2012;FHF00;Rekonstruksjon med transannulër patch ved pulmonalatresi;
